year,tri_facility_id,facility_name,street_address,city,county,st,zip,latitude,longitude,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatement_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid
2011,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,42.98069,-78.93474,,,,,,,324199,,,,,,1311209218130,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,33,681,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,714,0,0,714,0,0,4172,0,2052,59,0,0,6997,0,1.08,NA,NA,494
2011,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,42.98069,-78.93474,,,,,,,324199,,,,,,1311209218078,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.13,0.02,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0.15,0,1.08,NA,NA,495
2011,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,42.98069,-78.93474,,,,,,,324199,,,,,,1311209218128,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,266,1829,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,2095,0,0,2095,0,0,1346,0,2052,113,0,0,5606,0,1.08,NA,NA,496
2011,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,42.98069,-78.93474,,,,,,,324199,,,,,,1311209218066,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,1,0.1,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,1.1,0,0,1.1,0,0,0,0,2287,126,0,0,2414.1,0,1.08,NA,NA,497
2011,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,42.98069,-78.93474,,,,,,,324199,,,,,,1311209218041,ANTHRACENE,000120127,NO,NON-PBT,NO,0,NO,R,Pounds,5.1,0.4,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,5.5,0,0,5.5,0,0,0,0,11140,613,0,0,11758.5,0,1.08,NA,NA,498
2011,14151P    175EA,UOP TONAWANDA,175 E PARK DR,TONAWANDA,ERIE,NY,141500986,42.980322,-78.895612,,,,,,,332117,,,,,,1311209292123,COPPER,007440508,NO,NON-PBT,YES,1,NO,R,Pounds,0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,390,0,0,0,0,0,0,0,178,0,0,0,0,990,0,1558,0,33076,4460,0,0,37536,0,0,0,0,0,0,0,0,0,0,1590,0,0,32,178,1380,0,0,0,37536,0,0,39126,0,1.6,HONEYWELL INTERNATIONAL INC,139691877,499
2011,13601CHPNW740WA,JAIN IRRIGATION INC,740 WATER ST,WATERTOWN,JEFFERSON,NY,13601,43.97937,-75.88548,,,,,,,326199,,,,,,1311209805682,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,2.42,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,2.42,0,0,0,0,0,0,0,0,2.42,0,0.6,NA,NA,500
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186319,BENZENE,000071432,YES,NON-PBT,NO,0,YES,R,Pounds,170,98,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,268,0,0,0,0,0,0,0,0,268,0,1,MOTIVA ENTERPRISES LLC,023838670,501
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186360,ETHYLBENZENE,000100414,YES,NON-PBT,NO,0,NO,R,Pounds,72,12,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,84,0,0,0,0,0,0,0,0,84,0,1,MOTIVA ENTERPRISES LLC,023838670,502
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186295,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,R,Pounds,60,6,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,71,0,0,66,5,0,0,0,0,0,0,5,76,0,1,MOTIVA ENTERPRISES LLC,023838670,503
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186384,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,1,MOTIVA ENTERPRISES LLC,023838670,504
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186461,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,374,157,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,531,1,1,0,0,0,0,0,0,533,0,1,MOTIVA ENTERPRISES LLC,023838670,505
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186459,STYRENE,000100425,YES,NON-PBT,NO,0,YES,R,Pounds,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,0,1,MOTIVA ENTERPRISES LLC,023838670,506
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186434,NAPHTHALENE,000091203,YES,NON-PBT,NO,0,NO,R,Pounds,7,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,8,1,0,0,0,0,0,0,1,10,0,1,MOTIVA ENTERPRISES LLC,023838670,507
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186473,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,417,57,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,474,2,2,0,0,0,0,0,0,478,0,1,MOTIVA ENTERPRISES LLC,023838670,508
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186410,N-HEXANE,000110543,YES,NON-PBT,NO,0,NO,R,Pounds,305,167,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,474,0,0,472,2,0,0,0,0,0,0,3,477,0,1,MOTIVA ENTERPRISES LLC,023838670,509
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186446,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MOTIVA ENTERPRISES LLC,023838670,510
2011,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.63458,-73.74277,,,,,,,424710,,,,,,1311209186333,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MOTIVA ENTERPRISES LLC,023838670,511
2011,14225PSTTM1730D,UPSTATE NIAGARA COOPERATIVE INC,1730 DALE RD,CHEEKTOWAGA,ERIE,NY,142250650,42.90491,-78.77335,,,,,,,311511,,,,,,1311209324096,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12072,0,12073,0,0.96,UPSTATE NIAGARA COOPERATIVE INC,NA,512
2011,12345GNRLL1RIVE,GE CO,1 RIVER RD BLDG 273-1029,SCHENECTADY,SCHENECTADY,NY,12345,42.80044,-73.85804,,,,,,,333611,335911,,,,,1311209638319,NICKEL,007440020,YES,NON-PBT,YES,1,YES,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,250,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,18000,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,260,0,0,5,0,145,0,0,0,18000,0,0,18150,0,1.07,GENERAL ELECTRIC CO (GE CO),001367960,513
2011,12345GNRLL1RIVE,GE CO,1 RIVER RD BLDG 273-1029,SCHENECTADY,SCHENECTADY,NY,12345,42.80044,-73.85804,,,,,,,333611,335911,,,,,1311209638307,CHROMIUM,007440473,YES,NON-PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,5,0,0,0,0,0,0,0,250,0,0,0,0,0,0,755,0,20800,0,0,0,20800,0,0,0,0,0,0,0,0,0,0,755,0,0,0,70,99,0,0,0,20800,0,0,20969,0,1.07,GENERAL ELECTRIC CO (GE CO),001367960,514
2011,14589THTCH4135R,THATCHER CO OF NEW YORK,4135 RT 104,WILLIAMSON,WAYNE,NY,14589,43.23293,-77.18461,,,,,,,325188,,,,,,1311209722471,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,45,0,0,0,0,722,0,0,0,767,0,1.06,THATCHER CO,NA,515
2011,14589THTCH4135R,THATCHER CO OF NEW YORK,4135 RT 104,WILLIAMSON,WAYNE,NY,14589,43.23293,-77.18461,,,,,,,325188,,,,,,1311209722457,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149565,0,149565,0,0,0,0,0,0,0,0,0,0,0,150302,150302,0,1.14,THATCHER CO,NA,516
2011,14589THTCH4135R,THATCHER CO OF NEW YORK,4135 RT 104,WILLIAMSON,WAYNE,NY,14589,43.23293,-77.18461,,,,,,,325188,,,,,,1311209722444,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THATCHER CO,NA,517
2011,11356NDSTR20451,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,,,,,,,325611,325199,325188,,,,1311209049600,TETRACHLOROETHYLENE,000127184,YES,NON-PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,518
2011,11356NDSTR20451,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,,,,,,,325611,325199,325188,,,,1311209049612,ZINC (FUME OR DUST),007440666,NO,NON-PBT,YES,4,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,519
2011,11356NDSTR20451,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,,,,,,,325611,325199,325188,,,,1311209049598,ETHYLENE GLYCOL,000107211,YES,NON-PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,NA,NA,520
2011,14605RCHST962MA,ROCHESTER STEEL TREATING WORKS  INC,962 E MAIN ST,ROCHESTER,MONROE,NY,14605,43.16157,-77.58658,,,,,,,332811,,,,,,1311209308081,TRICHLOROETHYLENE,000079016,YES,NON-PBT,NO,0,YES,R,Pounds,6076,0,0,0,0,0,0,0,0,0,0,0,6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15970,0,0,0,0,15970,0,0,0,0,0,0,0,0,0,0,6076,0,0,6076,0,0,0,0,0,15970,0,0,22046,0,1.14,NA,NA,521
2011,14605RCHST962MA,ROCHESTER STEEL TREATING WORKS  INC,962 E MAIN ST,ROCHESTER,MONROE,NY,14605,43.16157,-77.58658,,,,,,,332811,,,,,,1311209308079,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,R,Pounds,0,3891,0,0,0,0,0,0,0,0,0,0,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891,0,0,3891,0,0,0,0,0,0,0,0,3891,0,0.71,NA,NA,522
2011,13045RBBRM106CE,MARIETTA HOLDING CORP DBA CENTRAL AVENUE PROPERTIES,106 CENTRAL AVE,CORTLAND,CORTLAND,NY,13045,42.600544,-76.169556,,,,,,,325620,,,,,,1311209180456,FORMALDEHYDE,000050000,YES,NON-PBT,NO,0,YES,R,Pounds,1288,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,26.5,1288,0,0,1288,0,0,0,0,0,0,0,26.5,1314.5,0,0.83,MARIETTA HOLDING CORP,608714882,523
2011,14450SNDCC72PER,API TECHNOLOGIES CORP,72 PERINTON PKWY,FAIRPORT,MONROE,NY,14450,43.09304,-77.39255,,,,,,,334412,,,,,,1311208996886,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0,1.5,0,0,0,0,0,0,0,0,0,0,1.5,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,2.1,0,0,1.5,0,0,0,0,0,1210,0,0,1211.5,0,0.4,API TECHNOLOGIES,185386646,524
2011,13790GNRLL600MA,BAE SYSTEMS CONTROLS INC,600 MAIN ST,JOHNSON CITY,BROOME,NY,13790,42.11552,-75.9722,,,,,,,334418,,,,,,1311209680925,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,1.7,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,0,0,0,3814,0,0,0,0,0,0,0,0,0,0,1.7,0,0,1.7,0,0,0,0,0,2194,0,0,2195.7,1620,1.2,BAE SYSTEMS INC,NA,525
2011,13460STDRD44SMA,STANDARD PRINTED CIRCUITS INC,44 S MAIN ST,SHERBURNE,CHENANGO,NY,13460,42.67207,-75.49619,,,,,,,334412,,,,,,1311209101827,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,567,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,567,0,0,567,0,0.79,NA,NA,526
2011,11520RRWCH28RID,ARROW CHEMICAL CORP,28 RIDER PL,FREEPORT,NASSAU,NY,11520,40.64867,-73.57117,,,,,,,325611,,,,,,1311209590571,CERTAIN GLYCOL ETHERS,N230,YES,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,527
2011,14608PSTTM45FUL,UPSTATE NIAGARA COOPERATIVE INC,45 FULTON AVE,ROCHESTER,MONROE,NY,14608,43.16961,-77.62855,,,,,,,311511,,,,,,1311209348933,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,1.27,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,1.27,0,0,0,0,0,0,12675,0,12676.27,0,1.16,UPSTATE NIAGARA COOPERATIVE INC,NA,528
2011,11788RRSRC225MA,PALL CORP,225 MARCUS BLVD,HAUPPAUGE,SUFFOLK,NY,11788,40.81642,-73.24736,,,,,,,333999,,,,,,1311209768086,TERT-BUTYL ALCOHOL,000075650,NO,NON-PBT,NO,0,NO,R,Pounds,0,30550.33,2764.41,0,0,0,0,0,0,0,0,0,33314.74,0,0,0,44810.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44810.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78125.065,0,0,33314.74,0,44810.325,0,0,0,0,31285.89,0,109410.955,0,1.02,PALL CORP,002054419,529
2011,14120BFFLP874OL,AIR & LIQUID SYSTEMS CORP BUFFALO PUMPS DIV,874 OLIVER ST,NORTH TONAWANDA,NIAGARA,NY,141203298,43.04585,-78.88376,,,,,,,333911,,,,,,1311209193224,ZINC (FUME OR DUST),007440666,NO,NON-PBT,YES,4,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,270,0,0,0,0,0,0,0,0,270,0,1.12,AMPCO-PITTSBURG CORP,004327876,530
2011,14120BFFLP874OL,AIR & LIQUID SYSTEMS CORP BUFFALO PUMPS DIV,874 OLIVER ST,NORTH TONAWANDA,NIAGARA,NY,141203298,43.04585,-78.88376,,,,,,,333911,,,,,,1311209193212,NICKEL,007440020,YES,NON-PBT,YES,1,YES,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,225,0,0,0,0,0,0,0,0,225,0,1.12,AMPCO-PITTSBURG CORP,004327876,531
2011,14120BFFLP874OL,AIR & LIQUID SYSTEMS CORP BUFFALO PUMPS DIV,874 OLIVER ST,NORTH TONAWANDA,NIAGARA,NY,141203298,43.04585,-78.88376,,,,,,,333911,,,,,,1311209193200,COPPER,007440508,NO,NON-PBT,YES,1,NO,R,Pounds,750,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,825,0,0,0,0,0,0,0,0,825,0,1.12,AMPCO-PITTSBURG CORP,004327876,532
2011,13760NDCTT2601W,ENDICOTT RESEARCH GROUP,2601 WAYNE ST,ENDICOTT,BROOME,NY,13760,42.10895,-76.03482,,,,,,,334419,,,,,,1311209741798,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,0,0,886,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,886,0,0,887,0,0.7,NA,NA,533
2011,14304THGDY5408B,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,143043110,43.08571,-79.00174,,,,,,,325199,,,,,,1311209515980,O-TOLUIDINE,000095534,YES,NON-PBT,NO,0,YES,R,Pounds,2973,597,0,0,0,0,0,0,0,0,0,0,3570,0,1146,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44336,44336,0,0,0,0,0,0,0,3570,0,0,3570,0,0,0,44336,0,0,0,1146,49052,0,1.18,THE GOODYEAR TIRE & RUBBER CO,004467924,534
2011,14304THGDY5408B,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,143043110,43.08571,-79.00174,,,,,,,325199,,,,,,1311209516006,O-XYLENE,000095476,YES,NON-PBT,NO,0,NO,R,Pounds,5324,6597,0,0,0,0,0,0,0,0,0,0,11921,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47620,47620,0,0,0,0,0,0,0,11921,0,0,11921,0,0,0,47620,0,0,0,73,59614,0,1.18,THE GOODYEAR TIRE & RUBBER CO,004467924,535
2011,14304THGDY5408B,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,143043110,43.08571,-79.00174,,,,,,,325199,,,,,,1311209515927,ANILINE,000062533,YES,NON-PBT,NO,0,NO,R,Pounds,2734,2464,0,0,0,0,0,0,0,0,0,0,5198,0,6480,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21347,21347,0,0,0,0,0,0,0,5198,0,0,5198,0,0,0,21347,0,0,0,6480,33025,0,1.18,THE GOODYEAR TIRE & RUBBER CO,004467924,536
2011,14304THGDY5408B,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,143043110,43.08571,-79.00174,,,,,,,325199,,,,,,1311209516020,PHENOL,000108952,YES,NON-PBT,NO,0,NO,R,Pounds,1893,1166,0,0,0,0,0,0,0,0,0,0,3059,0,7835,7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27915,27915,0,0,0,0,0,0,0,3059,0,0,3059,0,0,0,27915,0,0,0,7835,38809,0,1.18,THE GOODYEAR TIRE & RUBBER CO,004467924,537
2011,14304THGDY5408B,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,143043110,43.08571,-79.00174,,,,,,,325199,,,,,,1311209515966,HYDROQUINONE,000123319,YES,NON-PBT,NO,0,NO,R,Pounds,0,17,0,0,0,0,0,0,0,0,0,0,17,0,31379,31379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,17,0,0,17,0,0,0,0,0,0,0,31629,31646,0,1.18,THE GOODYEAR TIRE & RUBBER CO,004467924,538
