cowcode,stateabb,statename,ethnicity_relevant,year_from,year_to,group_name,size,status,warid,warid2,groupid,cowgroupid,markertype
452,GHA,Ghana,Yes,2000,2010,Asante (Akan),0.15,SENIOR PARTNER,,,1000,45201000,Ethno-Linguistic
501,KEN,Kenya,Yes,1963,1966,Kalenjin-Masai-Turkana-Samburu,0.15,JUNIOR PARTNER,,,1000,50101000,Ethno-Linguistic
501,KEN,Kenya,Yes,1967,1978,Kalenjin-Masai-Turkana-Samburu,0.15,JUNIOR PARTNER,,,1000,50101000,Ethno-Linguistic
501,KEN,Kenya,Yes,1979,2002,Kalenjin-Masai-Turkana-Samburu,0.15,SENIOR PARTNER,,,1000,50101000,Ethno-Linguistic
501,KEN,Kenya,Yes,2003,2008,Kalenjin-Masai-Turkana-Samburu,0.15,JUNIOR PARTNER,,,1000,50101000,Ethno-Linguistic
501,KEN,Kenya,Yes,2009,2010,Kalenjin-Masai-Turkana-Samburu,0.15,JUNIOR PARTNER,,,1000,50101000,Ethno-Linguistic
517,RWA,Rwanda,Yes,1962,1994,Tutsi,0.15,DISCRIMINATED,28100,,2000,51702000,Ethno-Racial
517,RWA,Rwanda,Yes,1995,2000,Tutsi,0.15,DOMINANT,,,2000,51702000,Ethno-Racial
517,RWA,Rwanda,Yes,2001,2010,Tutsi,0.15,DOMINANT,,,2000,51702000,Ethno-Racial
553,MI,Malawi,Yes,1964,1993,Manganja-Nyanja,0.15,JUNIOR PARTNER,,,3000,55303000,Ethno-Linguistic
553,MI,Malawi,Yes,1994,2010,Manganja-Nyanja,0.15,SENIOR PARTNER,,,3000,55303000,Ethno-Linguistic
625,SUD,Sudan,Yes,1956,1971,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",0.15,DOMINANT,,,12000,62512000,Ethno-Religious
625,SUD,Sudan,Yes,1972,1982,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",0.15,DOMINANT,,,12000,62512000,Ethno-Religious
625,SUD,Sudan,Yes,1983,2002,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",0.15,DOMINANT,,,12000,62512000,Ethno-Religious
625,SUD,Sudan,Yes,2003,2005,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",0.15,DOMINANT,,,12000,62512000,Ethno-Religious
625,SUD,Sudan,Yes,2006,2010,"Shaygiyya, Ja'aliyyin and Danagla (Arab)",0.15,SENIOR PARTNER,,,12000,62512000,Ethno-Religious
670,SAU,Saudi Arabia,Yes,1946,2010,Ja'afari Shia (Eastern Province) (Arab),0.15,DISCRIMINATED,,,2000,67002000,Ethno-Religious
690,KUW,Kuwait,Yes,1961,2010,Other Shi'a,0.15,DISCRIMINATED,,,6000,69006000,Ethno-Religious
420,GAM,Gambia,Yes,1965,1993,Wolof,0.145,SENIOR PARTNER,,,3000,42003000,Ethno-Cultural
420,GAM,Gambia,No,1994,2010,Wolof,0.145,IRRELEVANT,,,3000,42003000,Ethno-Cultural
482,CEN,Central African Republic,Yes,1960,1965,"Riverine groups (Mbaka, Yakoma, Banziri etc.)",0.145,DOMINANT,,,6000,48206000,Ethno-Regional
482,CEN,Central African Republic,Yes,1966,1969,"Riverine groups (Mbaka, Yakoma, Banziri etc.)",0.145,SENIOR PARTNER,,,6000,48206000,Ethno-Regional
482,CEN,Central African Republic,Yes,1970,1981,"Riverine groups (Mbaka, Yakoma, Banziri etc.)",0.145,DOMINANT,,,6000,48206000,Ethno-Regional
346,BOS,Bosnia and Herzegovina,Yes,1996,2010,Croats,0.143,SENIOR PARTNER,,,3000,34603000,Ethno-Religious
500,UGA,Uganda,Yes,1990,2010,"South-Westerners (Ankole, Banyoro, Toro)",0.141,SENIOR PARTNER,,,11090,50011090,Ethno-Regional
359,MLD,Moldova,Yes,1991,2000,Transnistrians,0.14,SEPARATIST AUTONOMY,30100,,2000,35902000,Ethno-Regional
359,MLD,Moldova,Yes,2001,2010,Transnistrians,0.14,SEPARATIST AUTONOMY,,,2000,35902000,Ethno-Regional
404,GNB,Guinea-Bissau,Yes,1974,1980,Manjaco,0.14,POWERLESS,,,3000,40403000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,1981,1999,Manjaco,0.14,JUNIOR PARTNER,,,3000,40403000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2000,2003,Manjaco,0.14,REGIONAL AUTONOMY,,,3000,40403000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2004,2004,Manjaco,0.14,REGIONAL AUTONOMY,,,3000,40403000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2005,2005,Manjaco,0.14,REGIONAL AUTONOMY,,,3000,40403000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2006,2009,Manjaco,0.14,REGIONAL AUTONOMY,,,3000,40403000,Ethno-Linguistic
404,GNB,Guinea-Bissau,Yes,2010,2010,Manjaco,0.14,REGIONAL AUTONOMY,,,3000,40403000,Ethno-Linguistic
471,CAO,Cameroon,Yes,1960,1982,Fulani (and other northern Muslim peoples),0.14,SENIOR PARTNER,,,4000,47104000,Ethno-Religious
471,CAO,Cameroon,Yes,1983,2010,Fulani (and other northern Muslim peoples),0.14,JUNIOR PARTNER,25900,,4000,47104000,Ethno-Religious
483,CHA,Chad,Yes,1960,1975,Arabs,0.14,POWERLESS,19100,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1976,1978,Arabs,0.14,POWERLESS,19100,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1979,1979,Arabs,0.14,STATE COLLAPSE,,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1980,1982,Arabs,0.14,JUNIOR PARTNER,,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1983,1987,Arabs,0.14,POWERLESS,,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1988,1988,Arabs,0.14,POWERLESS,,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1989,1990,Arabs,0.14,POWERLESS,,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1991,1993,Arabs,0.14,POWERLESS,,,1000,48301000,Ethno-Racial
483,CHA,Chad,Yes,1994,2010,Arabs,0.14,POWERLESS,19104,,1000,48301000,Ethno-Racial
501,KEN,Kenya,Yes,1963,1966,Luhya,0.14,JUNIOR PARTNER,,,5000,50105000,Ethno-Linguistic
501,KEN,Kenya,Yes,1967,1978,Luhya,0.14,JUNIOR PARTNER,,,5000,50105000,Ethno-Linguistic
501,KEN,Kenya,Yes,1979,2002,Luhya,0.14,JUNIOR PARTNER,,,5000,50105000,Ethno-Linguistic
501,KEN,Kenya,Yes,2003,2008,Luhya,0.14,JUNIOR PARTNER,,,5000,50105000,Ethno-Linguistic
501,KEN,Kenya,Yes,2009,2010,Luhya,0.14,JUNIOR PARTNER,,,5000,50105000,Ethno-Linguistic
516,BUI,Burundi,Yes,1962,1965,Tutsi,0.14,SENIOR PARTNER,,,2000,51602000,Ethno-Racial
516,BUI,Burundi,Yes,1966,1988,Tutsi,0.14,DOMINANT,,,2000,51602000,Ethno-Racial
516,BUI,Burundi,Yes,1989,1993,Tutsi,0.14,SENIOR PARTNER,,,2000,51602000,Ethno-Racial
516,BUI,Burundi,Yes,1994,2001,Tutsi,0.14,DOMINANT,,,2000,51602000,Ethno-Racial
516,BUI,Burundi,Yes,2002,2010,Tutsi,0.14,JUNIOR PARTNER,,,2000,51602000,Ethno-Racial
553,MI,Malawi,Yes,1964,1993,Yao,0.14,JUNIOR PARTNER,,,7000,55307000,Ethno-Linguistic
553,MI,Malawi,Yes,1994,2010,Yao,0.14,SENIOR PARTNER,,,7000,55307000,Ethno-Linguistic
660,LEB,Lebanon,Yes,1971,1991,Maronite Christians,0.14,SENIOR PARTNER,,,5000,66005000,Ethno-Religious
660,LEB,Lebanon,Yes,1992,2010,Maronite Christians,0.14,SENIOR PARTNER,,,5000,66005000,Ethno-Religious
666,ISR,Israel,Yes,1948,1966,Israeli Arabs,0.14,DISCRIMINATED,13700,,1000,66601000,Ethno-Religious
713,TAW,Taiwan,Yes,1949,1971,Mainland Chinese,0.14,DOMINANT,,,2000,71302000,Ethno-Regional
713,TAW,Taiwan,Yes,1972,1999,Mainland Chinese,0.14,SENIOR PARTNER,,,2000,71302000,Ethno-Regional
713,TAW,Taiwan,Yes,2000,2007,Mainland Chinese,0.14,JUNIOR PARTNER,,,2000,71302000,Ethno-Regional
713,TAW,Taiwan,Yes,2008,2010,Mainland Chinese,0.14,SENIOR PARTNER,,,2000,71302000,Ethno-Regional
800,THI,Thailand,Yes,1946,1952,Chinese,0.14,DISCRIMINATED,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1953,1965,Chinese,0.14,POWERLESS,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1966,1971,Chinese,0.14,POWERLESS,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1972,1973,Chinese,0.14,JUNIOR PARTNER,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1974,1976,Chinese,0.14,JUNIOR PARTNER,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1977,1979,Chinese,0.14,IRRELEVANT,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1980,1983,Chinese,0.14,IRRELEVANT,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1984,1998,Chinese,0.14,IRRELEVANT,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,1999,2001,Chinese,0.14,IRRELEVANT,,,4000,80004000,Ethno-Racial
800,THI,Thailand,Yes,2002,2010,Chinese,0.14,IRRELEVANT,,,4000,80004000,Ethno-Racial
703,KYR,Kyrgyzstan,Yes,1991,2010,Uzbeks,0.138,POWERLESS,,,5000,70305000,Ethno-Linguistic
750,IND,India,Yes,1977,1986,Other Backward Classes/Castes,0.134,JUNIOR PARTNER,,,16000,75016000,Ethno-Professional
750,IND,India,Yes,1987,1991,Other Backward Classes/Castes,0.134,JUNIOR PARTNER,,,16000,75016000,Ethno-Professional
750,IND,India,Yes,1992,2010,Other Backward Classes/Castes,0.134,JUNIOR PARTNER,,,16000,75016000,Ethno-Professional
370,BLR,Belarus,Yes,1991,2010,Russians,0.132,JUNIOR PARTNER,,,2000,37002000,Ethno-Linguistic
452,GHA,Ghana,Yes,1957,1965,Ewe,0.13,JUNIOR PARTNER,,,2000,45202000,Ethno-Linguistic
452,GHA,Ghana,Yes,1966,1969,Ewe,0.13,JUNIOR PARTNER,,,2000,45202000,Ethno-Linguistic
452,GHA,Ghana,Yes,1970,1971,Ewe,0.13,POWERLESS,,,2000,45202000,Ethno-Linguistic
452,GHA,Ghana,Yes,1972,1981,Ewe,0.13,JUNIOR PARTNER,,,2000,45202000,Ethno-Linguistic
452,GHA,Ghana,Yes,1982,1999,Ewe,0.13,SENIOR PARTNER,,,2000,45202000,Ethno-Linguistic
452,GHA,Ghana,Yes,2000,2010,Ewe,0.13,JUNIOR PARTNER,,,2000,45202000,Ethno-Linguistic
484,CON,Congo,Yes,1960,1963,Bat_k_,0.13,POWERLESS,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1964,1968,Bat_k_,0.13,POWERLESS,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1969,1971,Bat_k_,0.13,JUNIOR PARTNER,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1972,1976,Bat_k_,0.13,POWERLESS,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1977,1978,Bat_k_,0.13,POWERLESS,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1979,1984,Bat_k_,0.13,JUNIOR PARTNER,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1985,1990,Bat_k_,0.13,JUNIOR PARTNER,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1991,1991,Bat_k_,0.13,JUNIOR PARTNER,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1992,1994,Bat_k_,0.13,IRRELEVANT,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1995,1997,Bat_k_,0.13,IRRELEVANT,,,2000,48402000,Ethno-Linguistic
484,CON,Congo,Yes,1998,2010,Bat_k_,0.13,IRRELEVANT,,,2000,48402000,Ethno-Linguistic
540,AO,Angola,Yes,1975,2002,Bakongo,0.13,POWERLESS,,,1000,54001000,Ethno-Linguistic
540,AO,Angola,Yes,2003,2010,Bakongo,0.13,POWERLESS,,,1000,54001000,Ethno-Linguistic
552,ZIM,Zimbabwe,Yes,1988,1991,Manyika (Shona sub-group),0.13,DISCRIMINATED,,,1221,55201221,Ethno-Linguistic
850,INS,Indonesia,Yes,1949,1958,Sundanese,0.13,REGIONAL AUTONOMY,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,1959,1962,Sundanese,0.13,REGIONAL AUTONOMY,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,1963,1966,Sundanese,0.13,IRRELEVANT,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,1967,1971,Sundanese,0.13,IRRELEVANT,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,1972,1995,Sundanese,0.13,IRRELEVANT,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,1996,1998,Sundanese,0.13,IRRELEVANT,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,1999,2001,Sundanese,0.13,IRRELEVANT,,,14000,85014000,Ethno-Linguistic
850,INS,Indonesia,Yes,2002,2010,Sundanese,0.13,IRRELEVANT,,,14000,85014000,Ethno-Linguistic
2,USA,United States of America,Yes,1946,1965,Latinos,0.125,IRRELEVANT,,,2000,202000,Ethno-Cultural
2,USA,United States of America,Yes,1966,2008,Latinos,0.125,POWERLESS,,,2000,202000,Ethno-Cultural
2,USA,United States of America,Yes,2009,2010,Latinos,0.125,POWERLESS,,,2000,202000,Ethno-Cultural
703,KYR,Kyrgyzstan,Yes,1991,2010,Russians,0.125,POWERLESS,,,2000,70302000,Ethno-Linguistic
2,USA,United States of America,Yes,1966,2008,African Americans,0.124,POWERLESS,,,3000,203000,Ethno-Racial
2,USA,United States of America,Yes,2009,2010,African Americans,0.124,JUNIOR PARTNER,,,3000,203000,Ethno-Racial
359,MLD,Moldova,Yes,1991,2000,Russian speakers,0.123,POWERLESS,,,3000,35903000,Ethno-Linguistic
359,MLD,Moldova,Yes,2001,2010,Russian speakers,0.123,JUNIOR PARTNER,,,3000,35903000,Ethno-Linguistic
344,CRO,Croatia,Yes,1992,1993,Serbs,0.122,DISCRIMINATED,29700,,2000,34402000,Ethno-Religious
2,USA,United States of America,Yes,1946,1965,African Americans,0.121,DISCRIMINATED,,,3000,203000,Ethno-Racial
341,MNG,Montenegro,Yes,2006,2010,Bosniaks/Muslims,0.12,JUNIOR PARTNER,,,3000,34103000,Ethno-Religious
437,CDI,Cote d'Ivoire,Yes,1960,1993,Southern Mande,0.12,IRRELEVANT,,,5000,43705000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,1994,1999,Southern Mande,0.12,DISCRIMINATED,,,5000,43705000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,2000,2002,Southern Mande,0.12,IRRELEVANT,,,5000,43705000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,2003,2010,Southern Mande,0.12,IRRELEVANT,,,5000,43705000,Ethno-Linguistic
471,CAO,Cameroon,Yes,1960,1982,Northwestern Anglophones (Grassfielders),0.12,JUNIOR PARTNER,,,5000,47105000,Ethno-Linguistic
471,CAO,Cameroon,Yes,1983,2010,Northwestern Anglophones (Grassfielders),0.12,JUNIOR PARTNER,,,5000,47105000,Ethno-Linguistic
484,CON,Congo,Yes,1960,1963,Mbochi,0.12,POWERLESS,,,6000,48406000,Ethno-Linguistic
484,CON,Congo,Yes,1964,1968,Mbochi,0.12,POWERLESS,,,6000,48406000,Ethno-Linguistic
484,CON,Congo,Yes,1969,1971,Mbochi,0.12,SENIOR PARTNER,,,6000,48406000,Ethno-Linguistic
484,CON,Congo,Yes,1972,1976,Mbochi,0.12,DOMINANT,,,6000,48406000,Ethno-Linguistic
501,KEN,Kenya,Yes,1963,1966,Luo,0.12,JUNIOR PARTNER,,,6000,50106000,Ethno-Linguistic
501,KEN,Kenya,Yes,1967,1978,Luo,0.12,DISCRIMINATED,,,6000,50106000,Ethno-Linguistic
501,KEN,Kenya,Yes,1979,2002,Luo,0.12,DISCRIMINATED,,,6000,50106000,Ethno-Linguistic
501,KEN,Kenya,Yes,2003,2008,Luo,0.12,JUNIOR PARTNER,,,6000,50106000,Ethno-Linguistic
501,KEN,Kenya,Yes,2009,2010,Luo,0.12,SENIOR PARTNER,,,6000,50106000,Ethno-Linguistic
652,SYR,Syria,Yes,1946,1948,Alawi,0.12,REGIONAL AUTONOMY,,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,1949,1954,Alawi,0.12,JUNIOR PARTNER,,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,1955,1957,Alawi,0.12,JUNIOR PARTNER,,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,1958,1960,Alawi,0.12,POWERLESS,,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,1961,1965,Alawi,0.12,JUNIOR PARTNER,,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,1966,1969,Alawi,0.12,SENIOR PARTNER,20200,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,1970,2005,Alawi,0.12,DOMINANT,,,2010,65202010,Ethno-Religious
652,SYR,Syria,Yes,2006,2010,Alawi,0.12,DOMINANT,,,2010,65202010,Ethno-Religious
666,ISR,Israel,Yes,1990,2005,Israeli Arabs,0.12,DISCRIMINATED,13700,,1000,66601000,Ethno-Religious
666,ISR,Israel,Yes,2006,2010,Israeli Arabs,0.12,POWERLESS,13700,,1000,66601000,Ethno-Religious
750,IND,India,Yes,1947,1962,Muslims,0.12,JUNIOR PARTNER,,,13000,75013000,Ethno-Religious
750,IND,India,Yes,1963,1971,Muslims,0.12,JUNIOR PARTNER,,,13000,75013000,Ethno-Religious
750,IND,India,Yes,1972,1976,Muslims,0.12,JUNIOR PARTNER,,,13000,75013000,Ethno-Religious
750,IND,India,Yes,1977,1986,Muslims,0.12,JUNIOR PARTNER,,,13000,75013000,Ethno-Religious
750,IND,India,Yes,1987,1991,Muslims,0.12,JUNIOR PARTNER,27000,,13000,75013000,Ethno-Religious
750,IND,India,Yes,1992,2010,Muslims,0.12,JUNIOR PARTNER,27000,35900,13000,75013000,Ethno-Religious
780,SRI,Sri Lanka,Yes,1948,1955,Indian Tamils,0.12,DISCRIMINATED,,,1000,78001000,Ethno-Regional
780,SRI,Sri Lanka,Yes,1956,1963,Indian Tamils,0.12,DISCRIMINATED,,,1000,78001000,Ethno-Regional
780,SRI,Sri Lanka,Yes,1964,1983,Indian Tamils,0.12,POWERLESS,,,1000,78001000,Ethno-Regional
780,SRI,Sri Lanka,Yes,1984,1984,Indian Tamils,0.12,POWERLESS,,,1000,78001000,Ethno-Regional
780,SRI,Sri Lanka,Yes,1985,1986,Indian Tamils,0.12,JUNIOR PARTNER,,,1000,78001000,Ethno-Regional
780,SRI,Sri Lanka,Yes,1987,1987,Indian Tamils,0.12,JUNIOR PARTNER,,,1000,78001000,Ethno-Regional
780,SRI,Sri Lanka,Yes,1988,2010,Indian Tamils,0.12,JUNIOR PARTNER,,,1000,78001000,Ethno-Regional
812,LAO,Laos,Yes,1953,1974,Other Lao Thoeng,0.12,POWERLESS,,,5000,81205000,Ethno-Linguistic
812,LAO,Laos,Yes,1953,1974,Khmu,0.12,REGIONAL AUTONOMY,,,2000,81202000,Ethno-Linguistic
812,LAO,Laos,Yes,1975,1986,Other Lao Thoeng,0.12,JUNIOR PARTNER,,,5000,81205000,Ethno-Linguistic
812,LAO,Laos,Yes,1987,2010,Other Lao Thoeng,0.12,REGIONAL AUTONOMY,,,5000,81205000,Ethno-Linguistic
750,IND,India,Yes,1977,1986,Scheduled Castes & Tribes,0.116,JUNIOR PARTNER,,,18000,75018000,Ethno-Linguistic
750,IND,India,Yes,1987,1991,Scheduled Castes & Tribes,0.116,JUNIOR PARTNER,,,18000,75018000,Ethno-Linguistic
750,IND,India,Yes,1992,2010,Scheduled Castes & Tribes,0.116,JUNIOR PARTNER,,,18000,75018000,Ethno-Professional
700,AFG,Afghanistan,Yes,1992,1995,Uzbeks,0.113,JUNIOR PARTNER,23701,,16000,70016000,Ethno-Linguistic
70,MEX,Mexico,Yes,1946,1974,Indigenous peoples,0.11,DISCRIMINATED,,,2000,7002000,Ethno-Cultural
70,MEX,Mexico,Yes,1975,1994,Indigenous peoples,0.11,POWERLESS,30800,,2000,7002000,Ethno-Cultural
70,MEX,Mexico,Yes,1995,2010,Indigenous peoples,0.11,REGIONAL AUTONOMY,,,2000,7002000,Ethno-Cultural
437,CDI,Cote d'Ivoire,Yes,1960,1993,Kru,0.11,POWERLESS,,,2000,43702000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,1994,1999,Kru,0.11,POWERLESS,,,2000,43702000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,2000,2002,Kru,0.11,SENIOR PARTNER,,,2000,43702000,Ethno-Linguistic
437,CDI,Cote d'Ivoire,Yes,2003,2010,Kru,0.11,SENIOR PARTNER,,,2000,43702000,Ethno-Linguistic
501,KEN,Kenya,Yes,1963,1966,Kamba,0.11,JUNIOR PARTNER,,,2000,50102000,Ethno-Linguistic
501,KEN,Kenya,Yes,1967,1978,Kamba,0.11,JUNIOR PARTNER,,,2000,50102000,Ethno-Linguistic
501,KEN,Kenya,Yes,1979,2002,Kamba,0.11,JUNIOR PARTNER,,,2000,50102000,Ethno-Linguistic
501,KEN,Kenya,Yes,2003,2008,Kamba,0.11,JUNIOR PARTNER,,,2000,50102000,Ethno-Linguistic
501,KEN,Kenya,Yes,2009,2010,Kamba,0.11,JUNIOR PARTNER,,,2000,50102000,Ethno-Linguistic
560,SF,South Africa,Yes,1946,1947,Afrikaners,0.11,POWERLESS,,,1000,56001000,Ethno-Linguistic
666,ISR,Israel,Yes,1967,1976,Israeli Arabs,0.11,DISCRIMINATED,13700,,1000,66601000,Ethno-Religious
666,ISR,Israel,Yes,1977,1989,Israeli Arabs,0.11,POWERLESS,13700,,1000,66601000,Ethno-Religious
690,KUW,Kuwait,Yes,1961,2010,Kuwaiti Shi'a (Arab),0.11,JUNIOR PARTNER,,,2000,69002000,Ethno-Religious
700,AFG,Afghanistan,Yes,1946,1978,Hazaras,0.11,DISCRIMINATED,,,7000,70007000,Mixed Category
700,AFG,Afghanistan,Yes,1979,1985,Hazaras,0.11,JUNIOR PARTNER,,,7000,70007000,Mixed Category
700,AFG,Afghanistan,Yes,1986,1991,Hazaras,0.11,JUNIOR PARTNER,,,7000,70007000,Mixed Category
700,AFG,Afghanistan,Yes,1996,2001,Hazaras,0.11,DISCRIMINATED,23702,23703,7000,70007000,Mixed Category
700,AFG,Afghanistan,Yes,2002,2010,Hazaras,0.11,JUNIOR PARTNER,,,7000,70007000,Mixed Category
770,PAK,Pakistan,Yes,1972,1973,Sindhi,0.11,JUNIOR PARTNER,,,6000,77006000,Ethno-Linguistic
770,PAK,Pakistan,Yes,1974,1983,Sindhi,0.11,JUNIOR PARTNER,,,6000,77006000,Ethno-Linguistic
770,PAK,Pakistan,Yes,1984,2001,Sindhi,0.11,JUNIOR PARTNER,,,6000,77006000,Ethno-Linguistic
770,PAK,Pakistan,Yes,2002,2010,Sindhi,0.11,JUNIOR PARTNER,,,6000,77006000,Ethno-Linguistic
771,BNG,Bangladesh,Yes,1972,1981,Hindus,0.11,DISCRIMINATED,,,1000,77101000,Ethno-Religious
771,BNG,Bangladesh,Yes,1982,2010,Hindus,0.11,DISCRIMINATED,,,1000,77101000,Ethno-Religious
780,SRI,Sri Lanka,Yes,1948,1955,Sri Lankan Tamils,0.11,POWERLESS,,,4000,78004000,Ethno-Linguistic
780,SRI,Sri Lanka,Yes,1956,1963,Sri Lankan Tamils,0.11,DISCRIMINATED,,,4000,78004000,Ethno-Linguistic
780,SRI,Sri Lanka,Yes,1964,1983,Sri Lankan Tamils,0.11,DISCRIMINATED,25800,,4000,78004000,Ethno-Linguistic
780,SRI,Sri Lanka,Yes,1984,1984,Sri Lankan Tamils,0.11,SEPARATIST AUTONOMY,25800,,4000,78004000,Ethno-Linguistic
780,SRI,Sri Lanka,Yes,1985,1986,Sri Lankan Tamils,0.11,SEPARATIST AUTONOMY,25800,,4000,78004000,Ethno-Linguistic
780,SRI,Sri Lanka,Yes,1987,1987,Sri Lankan Tamils,0.11,REGIONAL AUTONOMY,25800,,4000,78004000,Ethno-Linguistic
780,SRI,Sri Lanka,Yes,1988,2010,Sri Lankan Tamils,0.11,REGIONAL AUTONOMY,25800,,4000,78004000,Ethno-Linguistic
812,LAO,Laos,Yes,1975,1986,Khmu,0.11,JUNIOR PARTNER,,,2000,81202000,Ethno-Linguistic
812,LAO,Laos,Yes,1987,2010,Khmu,0.11,REGIONAL AUTONOMY,,,2000,81202000,Ethno-Linguistic
420,GAM,Gambia,Yes,1965,1993,Diola,0.105,JUNIOR PARTNER,,,4000,42004000,Ethno-Linguistic
420,GAM,Gambia,No,1994,2010,Diola,0.105,IRRELEVANT,,,4000,42004000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1960,1965,Bakongo,0.103,IRRELEVANT,,,3000,49003000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1966,1990,Bakongo,0.103,POWERLESS,,,3000,49003000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1991,1996,Bakongo,0.103,POWERLESS,,,3000,49003000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1997,1997,Bakongo,0.103,POWERLESS,,,3000,49003000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,1998,2002,Bakongo,0.103,POWERLESS,,,3000,49003000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,2003,2006,Bakongo,0.103,POWERLESS,,,3000,49003000,Ethno-Linguistic
490,DRC,Democratic Republic of the Congo,Yes,2007,2010,Bakongo,0.103,POWERLESS,35400,,3000,49003000,Ethno-Linguistic
812,LAO,Laos,Yes,1975,1986,"Phuthai (incl. White, Black and White Tai)",0.103,JUNIOR PARTNER,,,6000,81206000,Ethno-Linguistic
812,LAO,Laos,Yes,1987,2010,"Phuthai (incl. White, Black and White Tai)",0.103,REGIONAL AUTONOMY,,,6000,81206000,Ethno-Linguistic
317,SLO,Slovakia,Yes,1993,1997,Hungarians,0.101,REGIONAL AUTONOMY,,,2000,31702000,Ethno-Linguistic
317,SLO,Slovakia,Yes,1998,2005,Hungarians,0.101,JUNIOR PARTNER,,,2000,31702000,Ethno-Linguistic
317,SLO,Slovakia,Yes,2006,2010,Hungarians,0.101,REGIONAL AUTONOMY,,,2000,31702000,Ethno-Linguistic
101,Ven,Venezuela,No,1946,1988,Afrovenezuelans,0.1,IRRELEVANT,,,2000,10102000,Ethno-Racial
101,Ven,Venezuela,Yes,1989,1999,Afrovenezuelans,0.1,IRRELEVANT,,,2000,10102000,Ethno-Racial
101,Ven,Venezuela,Yes,2000,2010,Afrovenezuelans,0.1,POWERLESS,,,2000,10102000,Ethno-Racial
210,NL,Netherlands,Yes,1957,1982,Post-Colonial Immigrants,0.1,POWERLESS,,,2000,21002000,Ethno-Regional
210,NL,Netherlands,Yes,1983,2010,Post-Colonial Immigrants,0.1,JUNIOR PARTNER,,,2000,21002000,Ethno-Regional
